brand,model,transmission,make_year,reg_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_number,title
Tata,Tiago XT PETROL,Manual,2018,1/2/2018,Petrol,1199.0,94259,1st owner,384000,7506,False,Yes,UP16,2018 Tata Tiago XT PETROL
Tata,Tiago XT PETROL,Manual,2018,,Petrol,1199.0,75958,1st owner,437000,8552,True,No,TS17,2018 Tata Tiago XT PETROL
Tata,Tiago XM DIESEL,Manual,2018,,Diesel,1047.0,91168,2nd owner,399000,7801,False,No,TS09,2018 Tata Tiago XM DIESEL
Tata,TIAGO NRG PETROL,Manual,2018,1/11/2018,Petrol,1199.0,35764,1st owner,421000,8231,True,No,DL6C,2018 Tata TIAGO NRG PETROL
Tata,NEXON XZA PLUS PETROL DUAL TONE,Automatic,2018,,Petrol,1198.0,69521,1st owner,798000,15610,True,No,TS15,2018 Tata NEXON XZA PLUS PETROL DUAL TONE
Tata,NEXON XZA PLUS PETROL DUAL TONE,Automatic,2018,,Petrol,1198.0,28234,2nd owner,717000,14010,False,Yes,MH04,2018 Tata NEXON XZA PLUS PETROL DUAL TONE
Tata,NEXON XZA PLUS PETROL,Automatic,2018,,Petrol,1198.0,37150,2nd owner,792000,15484,False,No,TS03,2018 Tata NEXON XZA PLUS PETROL
Tata,NEXON XZA PLUS PETROL,Automatic,2018,,Petrol,1198.0,33970,1st owner,776000,15180,False,No,MH03,2018 Tata NEXON XZA PLUS PETROL
Tata,NEXON XZA PLUS DIESEL,Automatic,2018,,Diesel,1497.0,63671,1st owner,872000,16598,True,No,KA51,2018 Tata NEXON XZA PLUS DIESEL
Tata,NEXON XZ PLUS PETROL DUAL TONE,Manual,2018,,Petrol,1198.0,71477,1st owner,816000,15530,True,Yes,KA03,2018 Tata NEXON XZ PLUS PETROL DUAL TONE
Tata,NEXON XZ PLUS PETROL,Manual,2018,,Petrol,1198.0,59693,2nd owner,732000,14309,True,Yes,KA03,2018 Tata NEXON XZ PLUS PETROL
Tata,NEXON XZ PLUS PETROL,Manual,2018,,CNG,1198.0,48402,3rd owner,629000,12297,False,Yes,MH02,2018 Tata NEXON XZ PLUS PETROL
Tata,NEXON XZ PLUS DIESEL,Manual,2018,,Diesel,1497.0,81020,2nd owner,754000,14740,False,Yes,MH47,2018 Tata NEXON XZ PLUS DIESEL
Tata,NEXON XM PETROL,Manual,2018,1/7/2018,Petrol,1198.0,36153,2nd owner,548000,10712,True,No,DL10,2018 Tata NEXON XM PETROL
Tata,NEXON XM PETROL,Manual,2018,,Petrol,1198.0,30401,1st owner,620000,12121,True,No,MH02,2018 Tata NEXON XM PETROL
Skoda,Rapid STYLE 1.6 MPI AT,Automatic,2018,,Petrol,1598.0,55595,1st owner,732000,14311,False,No,TS09,2018 Skoda Rapid STYLE 1.6 MPI AT
Skoda,Rapid STYLE 1.6 MPI AT,Automatic,2018,,Petrol,1598.0,21954,1st owner,709000,13867,False,No,MH01,2018 Skoda Rapid STYLE 1.6 MPI AT
Skoda,Rapid STYLE 1.6 MPI,Manual,2018,,Petrol,1598.0,59417,1st owner,660000,12903,False,Yes,MH01,2018 Skoda Rapid STYLE 1.6 MPI
Skoda,Rapid STYLE 1.6 MPI,Manual,2018,,Petrol,1598.0,65205,1st owner,665000,13001,True,Yes,MH43,2018 Skoda Rapid STYLE 1.6 MPI
Skoda,Rapid AMBITION 1.6 MPI MT,Manual,2018,,Petrol,1598.0,50995,2nd owner,719000,14047,True,No,TS07,2018 Skoda Rapid AMBITION 1.6 MPI MT
Renault,Kwid RXT 1.0 AMT (O),Automatic,2018,,Petrol,999.0,16242,1st owner,419000,8192,True,No,KA03,2018 Renault Kwid RXT 1.0 AMT (O)
Renault,Kwid RXT 1.0 AMT (O),Automatic,2018,,Petrol,999.0,38122,1st owner,361000,7058,True,Yes,MH04,2018 Renault Kwid RXT 1.0 AMT (O)
Renault,Kwid RXT 1.0 (O),Manual,2018,,Petrol,999.0,48905,1st owner,370000,7243,True,No,KA03,2018 Renault Kwid RXT 1.0 (O)
Renault,Kwid RXT 0.8,Manual,2018,,Petrol,799.0,39413,2nd owner,329000,6433,True,No,KA01,2018 Renault Kwid RXT 0.8
Renault,Kwid RXL,Manual,2018,,Petrol,799.0,90747,2nd owner,306000,5973,False,No,KA05,2018 Renault Kwid RXL
Renault,Kwid RXL,Manual,2018,,Petrol,799.0,45146,3rd owner,291000,5690,False,Yes,KA53,2018 Renault Kwid RXL
Renault,Kwid RXL,Manual,2018,,Petrol,799.0,18596,1st owner,353000,6901,False,No,KA53,2018 Renault Kwid RXL
Renault,Kwid CLIMBER 1.0 AMT,Automatic,2018,,Petrol,999.0,33992,1st owner,430000,8411,False,No,KA51,2018 Renault Kwid CLIMBER 1.0 AMT
Renault,Kwid CLIMBER 1.0 AMT,Automatic,2018,,Petrol,999.0,52734,1st owner,350000,6843,False,No,KA51,2018 Renault Kwid CLIMBER 1.0 AMT
Renault,Kwid CLIMBER 1.0 AMT,Automatic,2018,,Petrol,999.0,56765,1st owner,394000,7699,True,No,TS09,2018 Renault Kwid CLIMBER 1.0 AMT
Renault,Kwid 1.0 MARVEL IRON MAN EDITION AMT,Automatic,2018,,Petrol,999.0,19178,1st owner,413000,8076,True,No,KA03,2018 Renault Kwid 1.0 MARVEL IRON MAN EDITION AMT
Renault,Kwid 1.0 MARVEL IRON MAN EDITION,Manual,2018,,Petrol,999.0,47928,1st owner,398000,7781,False,No,KA51,2018 Renault Kwid 1.0 MARVEL IRON MAN EDITION
Renault,Duster RXS CVT,Automatic,2018,1/9/2018,Petrol,1498.0,107311,1st owner,614000,13660,False,No,HR26,2018 Renault Duster RXS CVT
Renault,Duster RXS CVT,Automatic,2018,,Petrol,1498.0,36228,2nd owner,764000,14939,True,No,KA50,2018 Renault Duster RXS CVT
Renault,Duster 85 PS RXS MT DIESEL,Manual,2018,,Diesel,1461.0,29232,1st owner,851000,16205,True,No,KA01,2018 Renault Duster 85 PS RXS MT DIESEL
Nissan,Micra Active XV,Manual,2018,,Petrol,1198.0,97246,2nd owner,394000,7696,False,No,TS08,2018 Nissan Micra Active XV
Nissan,Micra Active XL O,Manual,2018,,Petrol,1198.0,33048,3rd owner,360000,7043,False,No,KA01,2018 Nissan Micra Active XL O
Maruti,Wagon R 1.0 VXI AMT,Automatic,2018,,Petrol,998.0,64157,1st owner,406000,7937,False,No,TS10,2018 Maruti Wagon R 1.0 VXI AMT
Maruti,Wagon R 1.0 VXI,Manual,2018,,Petrol,998.0,92102,1st owner,370000,7234,False,Yes,TS07,2018 Maruti Wagon R 1.0 VXI
Maruti,Wagon R 1.0 VXI,Manual,2018,,Petrol,998.0,76210,1st owner,394000,7703,True,No,TS15,2018 Maruti Wagon R 1.0 VXI
Maruti,Wagon R 1.0 LXI CNG,Manual,2018,1/10/2018,CNG,998.0,56257,1st owner,367000,7175,True,Yes,HR26,2018 Maruti Wagon R 1.0 LXI CNG
Maruti,Wagon R 1.0 LXI CNG,Manual,2018,1/4/2018,CNG,998.0,87192,1st owner,374000,7317,False,Yes,DL2C,2018 Maruti Wagon R 1.0 LXI CNG
Maruti,Wagon R 1.0 LXI CNG,Manual,2018,1/4/2018,CNG,998.0,80107,3rd owner,394000,7703,False,No,DL2C,2018 Maruti Wagon R 1.0 LXI CNG
Maruti,Wagon R 1.0 LXI CNG,Manual,2018,1/5/2018,CNG,998.0,65780,2nd owner,351000,6869,True,No,HR29,2018 Maruti Wagon R 1.0 LXI CNG
Maruti,Wagon R 1.0 LXI CNG,Manual,2018,,CNG,998.0,48605,2nd owner,374000,7312,True,Yes,MH48,2018 Maruti Wagon R 1.0 LXI CNG
Maruti,Swift ZXI PLUS,Manual,2018,1/1/2019,Petrol,1197.0,27356,2nd owner,569000,11122,True,No,DL8C,2018 Maruti Swift ZXI PLUS
Maruti,Swift ZXI PLUS,Manual,2018,1/3/2018,Petrol,1197.0,21574,1st owner,630000,12319,True,No,UP14,2018 Maruti Swift ZXI PLUS
Maruti,Swift ZXI PLUS,Manual,2018,1/3/2018,Petrol,1197.0,73844,2nd owner,537000,10489,True,No,HR51,2018 Maruti Swift ZXI PLUS
Maruti,Swift ZXI AMT,Automatic,2018,,Petrol,1197.0,46324,1st owner,650000,12701,True,No,KA03,2018 Maruti Swift ZXI AMT
Maruti,Swift ZXI AMT,Automatic,2018,,Petrol,1197.0,76836,1st owner,622000,12160,False,Yes,TS07,2018 Maruti Swift ZXI AMT
Maruti,Swift ZXI AMT,Automatic,2018,,Petrol,1197.0,72465,2nd owner,589000,11519,False,No,TS07,2018 Maruti Swift ZXI AMT
Maruti,Swift ZDI AMT,Automatic,2018,,Diesel,1248.0,94745,1st owner,658000,12869,False,No,TS07,2018 Maruti Swift ZDI AMT
Maruti,Swift VXI AMT,Automatic,2018,,Petrol,1197.0,57341,1st owner,591000,11554,True,No,KA03,2018 Maruti Swift VXI AMT
Maruti,Swift VXI,Manual,2018,,Petrol,1197.0,78023,1st owner,539000,10532,False,No,TS08,2018 Maruti Swift VXI
Maruti,Swift VDI,Manual,2018,,Diesel,1248.0,72273,2nd owner,594000,11613,True,No,TS08,2018 Maruti Swift VDI
Maruti,IGNIS ZETA 1.2 AMT,Automatic,2018,,Petrol,1197.0,76787,2nd owner,457000,8941,True,Yes,MH47,2018 Maruti IGNIS ZETA 1.2 AMT
Maruti,IGNIS ZETA 1.2,Manual,2018,,Petrol,1197.0,92528,2nd owner,456000,8922,False,No,KA05,2018 Maruti IGNIS ZETA 1.2
Maruti,IGNIS DELTA 1.2 AMT,Automatic,2018,1/8/2019,Petrol,1197.0,42726,2nd owner,435000,8497,True,No,UP78,2018 Maruti IGNIS DELTA 1.2 AMT
Maruti,IGNIS DELTA 1.2 AMT,Automatic,2018,,Petrol,1197.0,34282,1st owner,541000,10577,True,No,KA04,2018 Maruti IGNIS DELTA 1.2 AMT
Maruti,IGNIS DELTA 1.2 AMT,Automatic,2018,,Petrol,1197.0,90874,2nd owner,461000,9013,False,No,TS08,2018 Maruti IGNIS DELTA 1.2 AMT
Maruti,IGNIS DELTA 1.2,Manual,2018,1/2/2018,Petrol,1197.0,57568,1st owner,432000,8443,False,Yes,HR51,2018 Maruti IGNIS DELTA 1.2
Maruti,IGNIS ALPHA 1.2 AMT,Automatic,2018,,Petrol,1197.0,82986,1st owner,514000,10051,False,No,MH02,2018 Maruti IGNIS ALPHA 1.2 AMT
Maruti,IGNIS ALPHA 1.2,Manual,2018,1/1/2019,Petrol,1197.0,31802,1st owner,555000,10848,True,Yes,HR26,2018 Maruti IGNIS ALPHA 1.2
Maruti,IGNIS ALPHA 1.2,Manual,2018,,Petrol,1197.0,83348,1st owner,526000,10290,False,No,KA04,2018 Maruti IGNIS ALPHA 1.2
Maruti,IGNIS ALPHA 1.2,Manual,2018,,Petrol,1197.0,35090,1st owner,535000,10460,True,No,TS10,2018 Maruti IGNIS ALPHA 1.2
Maruti,Ertiga ZDI + SHVS,Manual,2018,,Diesel,1248.0,69668,1st owner,974000,18539,True,No,KA03,2018 Maruti Ertiga ZDI + SHVS
Maruti,Dzire ZXI PLUS AMT,Automatic,2018,,Petrol,1197.0,39232,1st owner,693000,13546,True,No,TS08,2018 Maruti Dzire ZXI PLUS AMT
Maruti,Dzire ZXI PLUS,Manual,2018,1/11/2018,Petrol,1197.0,76745,1st owner,590000,11538,True,No,UP16,2018 Maruti Dzire ZXI PLUS
Maruti,Dzire VXI AMT,Automatic,2018,,Petrol,1197.0,68760,1st owner,574000,11226,True,No,TS10,2018 Maruti Dzire VXI AMT
Maruti,Dzire VXI,Manual,2018,1/1/2018,Petrol,1197.0,65268,1st owner,509000,9959,False,No,DL5C,2018 Maruti Dzire VXI
Maruti,Dzire VXI,Manual,2018,,Petrol,1197.0,19437,1st owner,646000,12629,True,No,KA17,2018 Maruti Dzire VXI
Maruti,Dzire VXI,Manual,2018,,Petrol,1197.0,31454,1st owner,596000,11648,True,No,TS08,2018 Maruti Dzire VXI
Maruti,Dzire VDI AMT,Automatic,2018,,Diesel,1248.0,86032,1st owner,716000,14007,False,No,TS09,2018 Maruti Dzire VDI AMT
Maruti,Dzire LXI,Manual,2018,1/10/2018,Petrol,1197.0,58159,1st owner,471000,9217,False,No,HR26,2018 Maruti Dzire LXI
Maruti,Dzire LXI,Manual,2018,,Petrol,1197.0,15849,1st owner,478000,9343,True,No,MH02,2018 Maruti Dzire LXI
Maruti,Ciaz ZETA 1.5 SHVS MT PETROL,Manual,2018,,Petrol,1462.0,18001,1st owner,740000,14466,True,No,MH02,2018 Maruti Ciaz ZETA 1.5 SHVS MT PETROL
Maruti,Ciaz ZETA 1.4  AT PETROL,Automatic,2018,1/4/2018,Petrol,1373.0,119997,1st owner,643000,14313,False,Yes,UP16,2018 Maruti Ciaz ZETA 1.4  AT PETROL
Maruti,Ciaz ZETA 1.4  AT PETROL,Automatic,2018,,Petrol,1373.0,50334,2nd owner,697000,13626,False,No,KA05,2018 Maruti Ciaz ZETA 1.4  AT PETROL
Maruti,Ciaz ZETA 1.4  AT PETROL,Automatic,2018,,Petrol,1373.0,88132,1st owner,758000,14827,False,Yes,TS07,2018 Maruti Ciaz ZETA 1.4  AT PETROL
Maruti,Ciaz DELTA DIESEL 1.3,Manual,2018,,Diesel,1248.0,80245,2nd owner,701000,13705,False,No,KA05,2018 Maruti Ciaz DELTA DIESEL 1.3
Maruti,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,2018,1/9/2018,Petrol,1462.0,45254,2nd owner,687000,13431,False,No,HR51,2018 Maruti Ciaz DELTA AT 1.5 SHVS PETROL
Maruti,Ciaz DELTA 1.5 SHVS MT PETROL,Manual,2018,1/1/2019,Petrol,1462.0,51690,1st owner,665000,13001,True,No,HR87,2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL
Maruti,Ciaz DELTA 1.5 SHVS MT PETROL,Manual,2018,,Petrol,1462.0,30948,1st owner,743000,14525,True,No,KA01,2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL
Maruti,Ciaz DELTA 1.5 SHVS MT PETROL,Manual,2018,,Petrol,1462.0,42483,1st owner,683000,13348,True,No,KA01,2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL
Maruti,Ciaz DELTA 1.4 AT PETROL,Automatic,2018,1/6/2018,Petrol,1373.0,46850,2nd owner,575000,11242,True,No,DL6C,2018 Maruti Ciaz DELTA 1.4 AT PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2018,1/10/2018,Petrol,1462.0,76120,1st owner,721000,14096,True,Yes,DL3C,2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2018,1/9/2018,Petrol,1462.0,76461,2nd owner,687000,13434,True,No,UP16,2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2018,,Petrol,1462.0,91581,1st owner,648000,12669,False,No,KA02,2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA 1.4 PETROL,Manual,2018,,Petrol,1373.0,45811,2nd owner,707000,13828,True,No,KA01,2018 Maruti Ciaz ALPHA 1.4 PETROL
Maruti,Ciaz ALPHA 1.4 PETROL,Manual,2018,,Petrol,1373.0,98119,1st owner,631000,12336,False,No,TS08,2018 Maruti Ciaz ALPHA 1.4 PETROL
Maruti,Ciaz ALPHA 1.4 PETROL,Manual,2018,,Petrol,1373.0,31149,1st owner,647000,12646,True,Yes,MH02,2018 Maruti Ciaz ALPHA 1.4 PETROL
Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2018,,Petrol,1462.0,50723,2nd owner,700000,13676,True,No,TS07,2018 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2018,,Petrol,1462.0,57363,1st owner,741000,14478,True,Yes,MH04,2018 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
Maruti,Celerio ZXI AMT (O),Automatic,2018,1/4/2018,Petrol,998.0,35251,1st owner,448000,8753,True,No,HR26,2018 Maruti Celerio ZXI AMT (O)
Maruti,Celerio ZXI AMT (O),Automatic,2018,,Petrol,998.0,95626,2nd owner,428000,8367,False,No,KA02,2018 Maruti Celerio ZXI AMT (O)
Maruti,Celerio ZXI AMT (O),Automatic,2018,,Petrol,998.0,43407,1st owner,474000,9267,True,No,KA03,2018 Maruti Celerio ZXI AMT (O)
Maruti,Celerio ZXI AMT (O),Automatic,2018,,Petrol,998.0,91832,1st owner,379000,7410,False,No,MH43,2018 Maruti Celerio ZXI AMT (O)
Maruti,Celerio ZXI AMT,Automatic,2018,,Petrol,998.0,35370,1st owner,516000,10082,True,No,KA06,2018 Maruti Celerio ZXI AMT
Maruti,Celerio ZXI AMT,Automatic,2018,,Petrol,998.0,44678,2nd owner,482000,9419,False,No,KA01,2018 Maruti Celerio ZXI AMT
Maruti,Celerio ZXI AMT,Automatic,2018,,Petrol,998.0,18827,1st owner,459000,8977,True,No,TS13,2018 Maruti Celerio ZXI AMT
Maruti,Celerio ZXI (O),Manual,2018,,Petrol,998.0,93813,1st owner,426000,8328,False,No,KA59,2018 Maruti Celerio ZXI (O)
Maruti,Celerio ZXI (O),Manual,2018,,Petrol,998.0,99649,1st owner,415000,8106,False,Yes,TS08,2018 Maruti Celerio ZXI (O)
Maruti,Celerio X ZXI AMT,Automatic,2018,,Petrol,998.0,68971,2nd owner,435000,8498,True,No,TS08,2018 Maruti Celerio X ZXI AMT
Maruti,Celerio X ZXI AMT,Automatic,2018,,Petrol,998.0,14268,1st owner,494000,9660,True,No,TS11,2018 Maruti Celerio X ZXI AMT
Maruti,Celerio X ZXI (O) AMT,Automatic,2018,1/8/2018,Petrol,998.0,54534,2nd owner,412000,8050,True,No,UP14,2018 Maruti Celerio X ZXI (O) AMT
Maruti,Celerio VXI CNG,Manual,2018,,CNG,998.0,59396,1st owner,460000,8989,False,No,MH47,2018 Maruti Celerio VXI CNG
Maruti,Celerio VXI CNG,Manual,2018,,CNG,998.0,61233,1st owner,463000,9052,True,No,MH02,2018 Maruti Celerio VXI CNG
Maruti,Celerio VXI AMT,Automatic,2018,,Petrol,998.0,40683,1st owner,504000,9862,False,No,KA03,2018 Maruti Celerio VXI AMT
Maruti,Celerio VXI (O),Manual,2018,,Petrol,998.0,37192,2nd owner,418000,8176,False,No,TS10,2018 Maruti Celerio VXI (O)
Maruti,Baleno ZETA PETROL 1.2,Manual,2018,,Petrol,1197.0,60017,1st owner,630000,12323,True,No,TS08,2018 Maruti Baleno ZETA PETROL 1.2
Maruti,Baleno ZETA PETROL 1.2,Manual,2018,,Petrol,1197.0,64805,1st owner,617000,12065,True,No,TS10,2018 Maruti Baleno ZETA PETROL 1.2
Maruti,Baleno ZETA PETROL 1.2,Manual,2018,,Petrol,1197.0,63755,1st owner,615000,12023,True,No,TS08,2018 Maruti Baleno ZETA PETROL 1.2
Maruti,Baleno ZETA PETROL 1.2,Manual,2018,,Petrol,1197.0,17200,1st owner,564000,11021,True,No,MH48,2018 Maruti Baleno ZETA PETROL 1.2
Maruti,Baleno ZETA CVT PETROL 1.2,Automatic,2018,1/6/2018,Petrol,1197.0,54458,2nd owner,522000,10211,True,No,HR87,2018 Maruti Baleno ZETA CVT PETROL 1.2
Maruti,Baleno ZETA CVT PETROL 1.2,Automatic,2018,1/9/2018,Petrol,1197.0,37067,1st owner,608000,11879,True,Yes,UP32,2018 Maruti Baleno ZETA CVT PETROL 1.2
Maruti,Baleno ZETA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,62129,1st owner,653000,12759,True,No,TS13,2018 Maruti Baleno ZETA CVT PETROL 1.2
Maruti,Baleno ZETA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,43340,1st owner,619000,12102,True,Yes,MH03,2018 Maruti Baleno ZETA CVT PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2018,1/7/2018,Petrol,1197.0,35462,1st owner,535000,10459,False,No,HR26,2018 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2018,,Petrol,1197.0,88421,1st owner,543000,10612,False,No,TS09,2018 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2018,,Petrol,1197.0,61116,1st owner,565000,11055,True,No,TS10,2018 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2018,,Petrol,1197.0,39026,1st owner,521000,10180,True,No,MH04,2018 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA DIESEL 1.3,Manual,2018,,Diesel,1248.0,86448,1st owner,644000,12584,False,No,TS08,2018 Maruti Baleno DELTA DIESEL 1.3
Maruti,Baleno DELTA CVT PETROL 1.2,Automatic,2018,1/10/2018,Petrol,1197.0,70318,1st owner,509000,9954,True,No,DL6C,2018 Maruti Baleno DELTA CVT PETROL 1.2
Maruti,Baleno DELTA CVT PETROL 1.2,Automatic,2018,1/11/2018,Petrol,1197.0,94466,1st owner,475000,9281,False,No,HR51,2018 Maruti Baleno DELTA CVT PETROL 1.2
Maruti,Baleno ALPHA PETROL 1.2,Manual,2018,,Petrol,1197.0,55108,1st owner,693000,13548,True,No,KA05,2018 Maruti Baleno ALPHA PETROL 1.2
Maruti,Baleno ALPHA PETROL 1.2,Manual,2018,,Petrol,1197.0,40340,1st owner,614000,12001,True,No,TS10,2018 Maruti Baleno ALPHA PETROL 1.2
Maruti,Baleno ALPHA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,19161,2nd owner,703000,13739,True,No,KA03,2018 Maruti Baleno ALPHA CVT PETROL 1.2
Maruti,Baleno ALPHA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,24368,2nd owner,694000,13568,True,No,KA53,2018 Maruti Baleno ALPHA CVT PETROL 1.2
Maruti,Baleno ALPHA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,15600,1st owner,674000,13177,False,Yes,MH02,2018 Maruti Baleno ALPHA CVT PETROL 1.2
Maruti,Baleno ALPHA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,44613,2nd owner,573000,11202,False,Yes,MH47,2018 Maruti Baleno ALPHA CVT PETROL 1.2
Maruti,Baleno ALPHA CVT PETROL 1.2,Automatic,2018,,Petrol,1197.0,34853,1st owner,624000,12204,False,No,MH43,2018 Maruti Baleno ALPHA CVT PETROL 1.2
Maruti,Alto K10 VXI (O) AMT,Automatic,2018,,Petrol,998.0,30370,2nd owner,403000,7879,True,No,KA03,2018 Maruti Alto K10 VXI (O) AMT
Maruti,Alto K10 VXI,Manual,2018,1/11/2018,Petrol,998.0,52966,1st owner,310000,6068,True,Yes,HR51,2018 Maruti Alto K10 VXI
Maruti,Alto K10 VXI,Manual,2018,,Petrol,998.0,64103,1st owner,348000,6806,False,No,KA50,2018 Maruti Alto K10 VXI
Maruti,Alto K10 VXI,Manual,2018,,Petrol,998.0,102564,1st owner,310000,6896,False,No,TS08,2018 Maruti Alto K10 VXI
Maruti,Alto 800 VXI,Manual,2018,,Petrol,796.0,5350,1st owner,308000,6025,False,No,MH47,2018 Maruti Alto 800 VXI
Maruti,Alto 800 LXI,Manual,2018,1/4/2018,Petrol,796.0,68182,2nd owner,272000,5319,True,No,HR51,2018 Maruti Alto 800 LXI
Mahindra,XUV500 W7 AT,Automatic,2018,,Diesel,2179.0,67919,1st owner,1253000,23850,True,Yes,KA03,2018 Mahindra XUV500 W7 AT
Mahindra,XUV500 W6,Manual,2018,,Diesel,2179.0,80292,1st owner,1067000,20313,False,No,KA53,2018 Mahindra XUV500 W6
Mahindra,XUV500 W11,Manual,2018,,Diesel,2179.0,63473,2nd owner,1239000,23583,True,Yes,KA13,2018 Mahindra XUV500 W11
Mahindra,XUV500 W10,Manual,2018,,Diesel,2179.0,50013,2nd owner,1303000,24801,False,Yes,KA03,2018 Mahindra XUV500 W10
Mahindra,Thar CRDE 4X4 AC,Manual,2018,,Diesel,2498.0,77986,2nd owner,757000,14809,False,No,TS07,2018 Mahindra Thar CRDE 4X4 AC
Mahindra,Scorpio S5,Manual,2018,,Diesel,2179.0,95181,1st owner,802000,15265,False,No,TS07,2018 Mahindra Scorpio S5
Mahindra,KUV 100 NXT K8 P 6 STR,Manual,2018,,Petrol,1198.0,35107,1st owner,495000,9686,True,No,KA03,2018 Mahindra KUV 100 NXT K8 P 6 STR
Jeep,Compass SPORT 1.4 PETROL,Manual,2018,,Petrol,1368.0,26635,1st owner,1215000,23119,True,No,KA01,2018 Jeep Compass SPORT 1.4 PETROL
Jeep,Compass LONGITUDE PLUS 1.4 PETROL AT,Automatic,2018,,Petrol,1368.0,42905,2nd owner,1309000,24923,True,No,KA03,2018 Jeep Compass LONGITUDE PLUS 1.4 PETROL AT
Jeep,Compass LONGITUDE 2.0 DIESEL,Manual,2018,,Diesel,1956.0,63398,1st owner,1281000,24383,True,No,KA03,2018 Jeep Compass LONGITUDE 2.0 DIESEL
Jeep,Compass LIMITED (O) 2.0 DIESEL 4X4,Manual,2018,1/3/2018,Diesel,1956.0,53738,2nd owner,968000,25026,True,Yes,HR81,2018 Jeep Compass LIMITED (O) 2.0 DIESEL 4X4
Jeep,Compass LIMITED (O) 2.0 DIESEL 4X4,Manual,2018,,Diesel,1956.0,80713,2nd owner,1348000,25651,False,No,KA03,2018 Jeep Compass LIMITED (O) 2.0 DIESEL 4X4
Hyundai,Xcent S 1.2,Manual,2018,1/9/2018,CNG,1197.0,60152,1st owner,476000,9309,True,No,HR13,2018 Hyundai Xcent S 1.2
Hyundai,Xcent S 1.2,Manual,2018,1/2/2019,CNG,1197.0,90833,1st owner,462000,9032,False,Yes,HR51,2018 Hyundai Xcent S 1.2
Hyundai,Xcent E+,Manual,2018,1/5/2018,CNG,1197.0,103921,1st owner,438000,9735,False,No,UP14,2018 Hyundai Xcent E+
Hyundai,Verna 1.6 VTVT SX (O) AT,Automatic,2018,,Petrol,1591.0,19936,1st owner,952000,18120,True,No,KA05,2018 Hyundai Verna 1.6 VTVT SX (O) AT
Hyundai,Verna 1.6 VTVT SX (O) AT,Automatic,2018,,Petrol,1591.0,61288,2nd owner,866000,16484,False,No,KA53,2018 Hyundai Verna 1.6 VTVT SX (O) AT
Hyundai,Verna 1.6 VTVT SX (O) AT,Automatic,2018,,Petrol,1591.0,47491,2nd owner,833000,15853,True,Yes,MH47,2018 Hyundai Verna 1.6 VTVT SX (O) AT
Hyundai,Verna 1.6 VTVT SX (O) AT,Automatic,2018,,Petrol,1591.0,50239,1st owner,846000,16103,True,Yes,MH01,2018 Hyundai Verna 1.6 VTVT SX (O) AT
Hyundai,Verna 1.6 VTVT SX,Manual,2018,1/7/2018,Petrol,1591.0,66936,1st owner,786000,15359,False,No,DL7C,2018 Hyundai Verna 1.6 VTVT SX
Hyundai,Verna 1.6 VTVT SX,Manual,2018,,Petrol,1591.0,32982,1st owner,846000,16097,True,No,KA03,2018 Hyundai Verna 1.6 VTVT SX
Hyundai,Verna 1.6 VTVT SX,Manual,2018,,Petrol,1591.0,60087,2nd owner,781000,15271,False,No,KA03,2018 Hyundai Verna 1.6 VTVT SX
Hyundai,Verna 1.6 VTVT SX,Manual,2018,,Petrol,1591.0,44659,2nd owner,808000,15380,True,No,KA01,2018 Hyundai Verna 1.6 VTVT SX
Hyundai,Verna 1.6 VTVT SX,Manual,2018,,Petrol,1591.0,55600,2nd owner,784000,15320,True,No,KA02,2018 Hyundai Verna 1.6 VTVT SX
Hyundai,Verna 1.6 VTVT SX,Manual,2018,,Petrol,1591.0,15912,1st owner,877000,16693,True,No,KA51,2018 Hyundai Verna 1.6 VTVT SX
